,STATION,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
1062,USW00093738,2017-11-28,4.92,0.0,0.0,44,63,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,USW00093738,2017-11-29,5.37,0.0,0.0,50,68,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,USW00093738,2017-11-30,3.58,0.03,0.0,43,57,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,USW00093738,2017-12-01,5.59,0.0,0.0,47,54,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,USW00093738,2017-12-02,2.46,0.0,0.0,37,52,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,USW00093738,2017-12-03,3.8,0.04,0.0,43,56,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,USW00093738,2017-12-04,4.25,0.0,0.0,38,55,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,USW00093738,2017-12-05,7.61,0.09,0.0,50,61,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,USW00093738,2017-12-06,9.17,0.0,0.0,46,54,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,USW00093738,2017-12-07,4.47,0.0,0.0,40,49,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,USW00093738,2017-12-08,2.91,0.0,0.0,36,39,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,USW00093738,2017-12-09,3.8,0.24,4.0,33,35,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,USW00093738,2017-12-10,6.04,0.0,0.0,31,40,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,USW00093738,2017-12-11,5.59,0.0,0.0,37,48,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,USW00093738,2017-12-12,14.99,0.0,0.0,40,46,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,USW00093738,2017-12-13,13.42,0.0,0.0,26,34,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,USW00093738,2017-12-14,11.63,0.0,0.0,34,40,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,USW00093738,2017-12-15,3.36,0.02,0.2,27,29,20,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1080,USW00093738,2017-12-16,7.83,0.0,0.0,31,46,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,USW00093738,2017-12-17,1.79,0.0,0.0,35,51,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,USW00093738,2017-12-18,2.24,0.0,0.0,43,57,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,USW00093738,2017-12-19,4.03,0.0,0.0,47,60,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,USW00093738,2017-12-20,6.26,0.0,0.0,47,53,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,USW00093738,2017-12-21,2.24,0.0,0.0,33,45,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,USW00093738,2017-12-22,3.8,0.01,0.0,40,52,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,USW00093738,2017-12-23,10.07,0.34,0.0,49,62,39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1088,USW00093738,2017-12-24,7.16,0.0,0.0,41,43,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,USW00093738,2017-12-25,14.32,0.0,0.0,35,39,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,USW00093738,2017-12-26,5.82,0.0,0.0,29,37,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,USW00093738,2017-12-27,10.74,0.0,0.0,28,31,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,USW00093738,2017-12-28,8.72,0.0,0.0,18,23,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,USW00093738,2017-12-29,4.03,0.0,0.0,19,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,USW00093738,2017-12-30,6.71,0.03,0.4,24,32,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,USW00093738,2017-12-31,9.4,0.0,0.0,18,21,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
